,products_id,products_and_services
1534,1c853b56-004b-40fd-b9b7-f04770803ea2,customised beach umbrella
1535,b721c13e-dcc4-45fe-9828-e5f084471f3c,backdrops for photographic studies
1536,beefdf69-cb80-468c-847c-84f55c7ed81d,hats and caps
1537,8596d7c8-d85d-4c86-b63d-0552acd8f781,shelters and tents for restaurant
1538,65d39993-7bf1-4251-bb5c-c06133300af6,aluminium and wood harbors
1539,2b45d252-0744-46eb-8e95-28eda6b1a510,heat-shrink sleeves
1540,e2c0e2eb-5e26-423d-be15-7feee933b997,coated sleeping
1541,e7f30856-9530-4b2c-bdb2-b79efeef92f6,accessories for electric cable protection
1542,6454c0e3-53cd-4994-9fbd-219e301240af,working with end lava stone
1543,84e35061-007d-437d-bae7-17c3945f1d04,road safety signal
1544,e7ff4786-8c4c-432e-81fa-48de5dccadbb,wood - turned products
1545,10248d9a-b32d-4b76-a709-e784990618dd,street manhood covers
1546,c2114b3c-30d4-42ec-8d02-0b698eae6f48,hinges for boat furnishing
1547,019d2d7f-c6b6-418c-92b5-80b0e02bee2d,hinges for furnishing
1548,811da912-91bc-4220-a4de-eba2e7bee31d,special hinges made from drawings
1549,60754793-9741-4bc7-baa2-bfe2c31a8c5c,special hinges
1550,8856571c-6b8b-499d-99c2-9d6a91786e1a,hinges for vehicle bodywork
1551,c402cd87-6fce-4182-80b7-ac4f3f2cb270,advertising professions - training
1552,200c4e1c-07ba-4356-87e1-424dc6c7de3c,schools for window dressers
1553,29351d76-0053-4cbe-ac5b-70b6573177ea,furnishing for optical goods shops
1554,8b00f9f5-7ad6-40c6-9ce8-6014f3630b4f,shelling
1555,1f2c54f8-d651-4a38-b473-3944a8cf5340,"abolishing, acquiring and vanishing of furniture and wood"
1556,9a866108-1c66-4512-829a-1bc14f67e6ed,glossy open or closed more acquired finished
1557,e4f046c4-81c6-42c2-8f6b-9c6751499de2,window coating
1558,99d8e74e-f4f3-4ef8-961a-09bf9087b048,polished coating
1559,cb7a3a79-0f9e-4a45-87ae-4a90a44ce6f9,showcases
1560,e5b31d83-9f05-45c3-9b5d-547a50497921,painless steel furniture and shelves
1561,a9c842ec-61d8-4b05-b1f3-d4474546cfc8,furnishing and commercial shelling
1562,48d8a2ba-2262-4f4f-8144-f22350c961b9,store and supermarket furnishing
1563,3b8273dd-6615-4abb-af26-5f52e20d3a1f,locks for aroused doors
1564,1d5ea3bf-548f-4915-82ed-bca324d5d9a2,applications for software development
1565,1bb30be9-eadb-43e7-8246-34b14469bca3,orders for institutions
1566,1fa5063c-4d08-4717-a991-c08a1b360bd9,cooking sobs
1567,73ea2d06-9271-41cf-9b35-e16d9d65317e,car body repair shops - services
1568,11b7c892-e38e-42b8-b6ed-91c54a788ca4,replacement of coach windows
1569,63e1f992-a152-4f5d-b1fb-e50367962206,display hinders for collectors
1570,2265e358-fd18-4c18-ab73-85b6302003c0,domestic and industrial grade detergents and decreases
1571,23eb604e-65d7-49a2-88de-6fcdfa607ee2,soap for home use
1572,111249a2-4a29-4782-85aa-2cd299fd8c5d,detergents for windows and mirrors
1573,632b7e29-64d4-4c5d-87e5-867635816d0a,window sticks - design
1574,4d3d5672-b028-4f78-b9c0-04e0faf4a5dd,ironmongery manufacture
1575,86fd1645-4970-41f6-ba65-67216deb90a9,equipment for shop windows
1576,c91da755-65fd-4618-abea-353ed66a7e21,glass showcases for museums
1577,53e61fc6-6c0f-4076-9617-d2ddaab90dca,"broker, customs"
1578,c634de00-fcbc-48af-8ff1-ea2f76c0ef0d,shop furnishing
1579,89306ddc-d97a-45d7-aad5-153e65486a7a,furnishing for stores
1580,76a5337b-83aa-413d-940c-127ce44863b7,security windows
1581,b03d9efc-b07d-4119-a41f-6de35825a053,staples bodice
1582,0d8626b5-23fe-4564-a677-d2fc31b7f516,penza cooked in wood burning oven
1583,3d4697cc-031e-4218-83c4-1f6d0bf9eccb,wood-fired ovens for pizzerias
1584,c29cb096-df54-433c-9c7b-d17ef0e32587,immovable wood-fired ovens
1585,2405e665-d3bb-48e1-b2d6-62aa3f891bd1,hand-drafted ovens
1586,aed83e49-9caa-4527-9f06-3b011c82fd9b,mobile ovens with drill
1587,5e7c5e8e-26e7-4bc5-a386-3564cc3a21e0,spare parts for industrial machines
1588,dec85aaa-13c1-44ff-8cf7-ba272e401d5e,drawplates for producing clay goods
1589,ea2c3a5d-1091-4ef6-8190-a16ac310406d,systems and equipment for the handling of mineral carbon
1590,9e2843c8-86fd-4240-82e0-161fd065e208,storage services for cargo ships
1591,1de62873-5e07-41df-b7d9-c0b6a6672c8e,orders for clay goods
1592,5de449e0-7a61-4112-a544-e38909e361c8,clay grinder for clay goods
1593,5490cc49-6318-4a94-88f4-26055cb4475d,upbraiding kits for steamers
1594,07114cbc-54ec-4440-8111-f8f4bec02e37,beading sector and tollers
1595,d88336c9-a562-4bd6-ad16-1665c45ef0f5,kneading machines for bread- and pantry-making
1596,caa098d4-1ef1-492c-b9f1-12f3ad22988a,miners for the chemical industry
1597,435e5f74-3238-4ce4-a4b8-480c753c25a7,kneading machines for rubber
1598,2b07a42d-a520-487e-adec-bf567dccae61,holding rubber
1599,842d7860-9058-4aee-aab6-ecedadcf4410,chromic sealing caskets
1600,5be6a27e-aa1f-4f08-a798-a80ab18a9611,hair curled and straightened
1601,750ee351-31dc-4396-b988-50a77c5690b9,manufacturing of industrial electric furnaces
1602,fd2f782b-9a51-44e4-90b0-8342882d940f,glass handicrafts
1603,b095a858-7997-458f-940d-4a42ea945eef,linoleum flooring for residential interior
1604,17f1313a-e67e-48cf-a722-880c205afa8a,funeral items
1605,1bb000f2-1e01-411f-9520-f42578ea3e7e,nodular bathroom furniture
1606,d6468432-2130-4a3c-a97a-43c110877d67,wholesale bathroom furnishing
1607,2073e4d2-2244-4cda-8ca3-9112730e6938,restoration and decoration work
1608,3a0c6080-4076-413e-b7fc-4d42b78e5b30,fibreglass working
1609,eec4d602-6a9c-4b94-b460-877cd7831821,non-lowered hand cutting blades
1610,14ff3542-df9a-4c7b-8b31-60cc55ba538f,watch and clock buyers
1611,7158ca48-6467-4d2e-aee9-4a7545b926ba,buyers of ceramics products
1612,aaebd708-4986-4efc-8554-20e67f1ee5e8,"pigments and eyes, norwood"
1613,997d45c9-74fc-4772-ab8d-b47b49335ff5,decorated ceramics
1614,11b0cd2f-2be5-4c43-87da-7d2a7e435039,photoceramics services
1615,2950c577-7209-483f-a9cd-59d5f33927a8,tendon machining
1616,36572046-e4d9-44e2-8bb8-0da39b06b01c,plastic sealing rings
1617,607761f6-b107-4a8a-801e-aa926fdcd23b,oleodynamic seals
1618,f8e08d7a-55ee-427a-a51e-e2edc515f864,earthenware tile machines
1619,1a8a603a-eb16-4710-a4ef-37ee6e051b0c,plastic - raw materials
1620,5e6cbf58-4e00-43a8-9b36-374a214906d8,"machine tools, cutting - parts and accessories"
1621,4d37610a-24d8-483a-b643-b16b1b89cfa5,and machine
1622,7ab7745f-7c61-404c-bdf9-50b5219643c4,tool holder
1623,22576b28-3a94-4fc3-b88c-df13da4a9a3d,cleaning products and janitorial supplies for industrial use
1624,28d8d6e5-bbd4-4fba-951a-3c83db840e9e,overhead platforms
1625,4f700f8f-40d3-4b60-b1c9-bf46e7fe9c32,lorry hire
1626,ad3c3ae3-8084-4ff2-bd0f-61b979b4317c,production of technical articles in wood
1627,3931e64e-eebb-4357-9f48-39b3a18847d0,polyurethane resin
1628,d134e55d-3e93-4ac6-b301-5f66ff8711eb,"extrusion, plastic - machinery"
1629,45a99d63-d802-4b21-bb1e-b883ac50a1d3,plastic - machines and material for industry
1630,74652aab-1b5e-48ad-b93b-b644758cbdac,"plants, machinery and equipment for the plastic industry"
1631,f2a73402-5761-4c7d-8ed5-acef5acf8789,mould for multicomponent injection
1632,4dcc20c9-dcf4-468d-8a83-d3a1014923f6,plastic mould
1633,d5a11133-08f8-47a8-a299-17bae17348dc,filling plastic materials
1634,3b1a5e40-09b1-4162-bc06-74b82b48c324,machinery and equipment for holding rubber
1635,2a5c12aa-3e9f-4145-81b3-8f09bdde7b8d,stick mould
1636,e2a2d932-ecf1-4289-a1a3-1653ed9cb324,aluminium mould for boots
1637,b70b92bd-7d14-422d-ba87-74730f9a2f62,mould building
1638,fcf7f19d-5ba0-4889-a6da-addac26de98d,mould for the automobile sector
1639,75734b86-c263-47fa-a78b-b27478a668a1,"sand, gravel and crushed stone for road having"
1640,4827709c-01eb-46c3-844c-b5c2f637d992,wheels and supports
1641,eca34b3f-a052-4bdd-90bb-b4039c4e7ba3,"stamping, plastic - machinery"
1642,1f58bc88-4ac4-4f2d-a0fd-1ec4533dee38,construction design of mould
1643,1f02300f-006a-4c4c-92d6-b9865bc3ad79,manufacture of mould for plastic
1644,5681f0c8-1ef8-4465-9adf-c54d75c0e25c,mould making and design
1645,9569c287-120f-4aa5-879a-de1881022973,dies for machining sheet metal
1646,e30c2e84-cd76-4253-871d-fdb3ec6f3625,hearing-machines for construction materials
1647,3152c222-ddf5-4378-9d15-90a273257769,area agents
1648,7d5925cc-7ede-42c4-83fb-aa2747b8a951,mould for casting
1649,589e99e1-8b25-47ed-abb6-81e3ab39aeed,thermosetting mould
1650,a160876b-03ee-4f60-bb7b-599c6805adf6,thermoplastic mould presses
1651,5a7d605d-3abc-48e8-afc9-3b7ca0443627,iso 9001 terrified quality
1652,7d752069-8d5e-4893-a705-4926cb471daf,accessories for footgear
1653,cb36af26-fb2a-4c66-be32-21de69fef25f,foundry models in resin
1654,c36c02d6-a45f-4a8f-85de-9e6e3dc63401,mould for the medical industry
1655,51535e33-fdf1-42e4-8adb-772144cd4413,printing on plastic
1656,64d96f81-0588-4e26-8153-1c2ea9688384,mould for the cosmetic industry
1657,7c6e15cf-10ab-40ea-81a9-2938b62f5d92,holding of aerosol valves
1658,8ac3e1d6-4906-46ea-aec2-dca14081d3e9,holding of aerosol pipettes
1659,c152b3f6-9800-46e1-8dc5-f20dfb87f6c3,cleanroom holding
1660,18da9cd5-fffc-4161-b37b-9578096cd72f,holding of caps - plugs
1661,41a4b0b5-669b-4cdf-a873-532831a60bc6,supports for marble machining discs
1662,404f293d-959c-4409-90d4-367640c7b7ff,mould for abrasion discs
1663,0c5739d6-2327-4059-b14b-d126844fc55f,mould for diamond grinding wheels
1664,c9d01905-a4a7-4568-b788-c71cf38723a2,shipbuilding
1665,1cead410-dc0c-4899-a9ca-1822c2bc3b19,ship building
1666,41c39af6-ff37-46dc-8177-80abdde48bf2,wrought iron articles for construction work
1667,aad54b01-70a9-49cc-833d-c928d43f1a60,stout of reinforced concrete round slices
1668,05d952ec-3c61-4e20-aca3-73767f7a3236,foundation pile cases
1669,847a2d9a-2b6c-452d-b98e-bea654124ac4,"cleaning, industrial"
1670,c7fdc0a8-9006-4e02-a182-cfa52097ffe2,construction of hospitals
1671,d82f25ac-ee89-4c44-be93-185c919b2c76,school construction
1672,b207ac11-2293-41e4-b991-8271d2065875,artificial and synthesis textile fibres
1673,f01622f4-54c2-44c1-a78f-bab6ab59f120,agricultural tyre mounting
1674,836f7bb0-4a46-48c1-beec-190971bd48ef,pumps for cement and mortar
1675,ea8c5a96-6f84-4ccf-aa6a-c739ead32813,cement mixing vehicles for the construction industry
1676,578fb2e3-bb96-4589-815d-ae559c8ee6a5,mixing concrete
1677,0336f071-5729-41c9-bdea-ab6a92485ed6,"cement, plaster and lime treatment system miners"
1678,a6ff679a-c5a4-465e-bd5b-eb7d38e2c025,led profile
1679,b5e16b25-27aa-45ab-a03f-70764e362bea,led extrusion
1680,2c3b28eb-17a9-406d-a458-ae8ea07ee664,strip led
1681,703aa12b-129e-4d33-a3de-9b4a439292ae,electrical sheet hearing
1682,226d6957-3006-4c6e-a0ed-6e45458ead89,"single-wire and multi-wire cutting machines for marble, granite and stone"
1683,6f86a7cf-edfe-47af-864e-71e79ac11d11,abrasions for granite
1684,4e89996d-7e0e-4fae-9e5a-1efe94e5c84a,"spindle abolishing machines for marble, granite and stone"
1685,df750b7e-2b6a-4a6e-9543-9f1db1a22fdf,bituminised flooring for residential interior
1686,da4864bb-b95f-4cf7-a51e-03dbcc518c2a,masters for marble
1687,616965c0-df99-46a4-9120-10cca5d2f869,leather and skins for fine leather goods
1688,562729fd-885b-498e-a223-262e0b740116,fanning hides and fur
1689,19ffe9e9-309d-4454-ba48-8c66f45878ca,come fanning
1690,a8175d7d-4a0e-4288-9323-ce9ebe0a2881,finishing hides and leather
1691,afd08778-a60e-4e3c-9bde-1442d10a1f80,"water, carbonate"
1692,ba9870c2-91dd-4ea2-ae11-d2ab58b1d5f3,automatic water softened
1693,64fd4e2b-e33b-425d-9b3e-0a71d95e16e3,silicone-based softened
1694,bbddc59e-26ff-4bab-a6c0-54861aacd093,micro-mechanics for industry
1695,1eba3995-c09a-49d5-a48f-3027130d9713,waterproofing products
1696,4ce91ff9-2696-41c4-8dc7-50e6b9cc6f7b,rust drooping
1697,850076dc-13b9-4b7b-9480-314f441763ee,"coffee machines, domestic"
1698,a6c62b47-34aa-45c2-8409-78de82d3c77e,silver cleaning
1699,1d150394-0c9a-4284-8d1e-61b1fb5b51b4,silver coffee service
1700,8fd9ce79-abc5-4468-a5b3-063f1880eb59,silver candlesticks
1701,5dc56eb5-e232-41e4-91bb-835a4bbf97be,jewellery with semi-precious stones
1702,f3b33579-cdca-4e21-9307-6d6ad51dddf9,psycrometers
1703,3adb2f58-210b-4611-ac03-ac901687bc38,thermometer for industrial use
1704,c78dbdb5-bf63-4df5-a526-c4fae0f99c07,chemical adhesive
1705,b0c2767a-af02-4868-b7e6-2b46ef945269,ice cream-making - machinery and equipment
1706,26d658ed-bc5e-4cf1-b5ba-9129b6806753,dishwashing machines for institutions
1707,b27a6629-e771-4520-bb6e-8d62c10c69f7,glass rashers for institutions
1708,3f081303-d991-4c47-b209-b4f4cc0278c8,industrial dishwashing machines
1709,1d6158b2-d0fe-4964-9c91-174f0787c7b3,dishwashers with driven basket
1710,fe21e4cd-46e9-4417-b4c9-c4c55f636a27,"ice-makers for shops, bars, restaurant"
1711,16e1e850-37b6-4316-b3f3-429611a8d783,manufacturer of dishwashers
1712,1464eac2-50fc-45b3-8437-f7507e418abf,devices for photochemistry
1713,59921763-cac5-4496-b814-85928a36486e,sphere and ground quart
1714,a4d066aa-560a-47ea-9443-de28f166979a,electric and electronic components - machines for manufacturing
1715,8ed3c285-cd89-4e2e-b366-761713ba5628,professional and consumer electrotechnical products and appliances
1716,0f7e06c9-ef98-4888-a457-24fba09d9857,machining centres
1717,9fcae11e-0f77-491e-a0ec-67e1871e6b75,thermoforming machines
1718,2a21eb90-cbbf-43e8-b069-1d1975ea98fb,water jet cutting systems
1719,b5d4c484-dd67-4874-bcc3-c1821c26c504,synthesis adhesive for glass
1720,6ba939d8-cf25-40a2-a08d-653394f4f131,porcelain tableware
1721,e26c172e-6a89-4f42-8bb0-df26c45ee3f4,tools for working glass
1722,bfbc1625-abc9-4f08-adf2-ea3381a05988,crystal gift items
1723,e20ed9ad-74ed-4928-aded-bd8925fbfd9c,beads
1724,e9ad1479-4ecd-4cc7-9a47-d48281eb08e4,pearls for costume jewellery
1725,b271d8d4-0fe3-4654-aeea-a3d3cece1275,wholesale costume jewellery
1726,40f46c78-daae-4010-bee7-cb2b027f0eeb,products for wine-making
1727,dadda6a4-21ec-47d2-99c7-e05e8a96a722,clothing export
1728,c791bc6c-5900-44b0-a6e7-07409b4cee96,coloured glasses
1729,05ec31d4-afc4-4e58-a1aa-1f5d81b2a173,optical accessories and components
1730,4d02bc2d-0f97-4a42-b742-4e8e24ce3cac,supplies for the optical industry
1731,c4b6a16f-832e-423c-87a8-add5ce21f25f,children's glasses
1732,981b3fab-1365-41c7-93c7-c7b2f55f018d,precision balls
1733,4de502cf-c74b-4965-a1a6-352d704b6dcf,supporting balls
1734,3ad87643-1789-44ae-82c1-eb8517f216c0,plastic beads
1735,81e7941f-3ae8-431d-a42e-4a0ff9c645e0,synthesis colours for glass
1736,917aa111-5409-46cb-9905-5494b539b814,frame workshop
1737,5b8405da-a26a-4726-8456-3e653e60ee15,lead coating metals
1738,efa8341c-0e7a-4faf-9852-bc837afafaff,lamps and stands
1739,a078fca0-7f08-45f3-b321-06b34deba3bb,light fixture
1740,d7891646-57d1-433e-bb71-35669a94be98,"light fixture, decorative"
1741,efbe2f08-1ba1-46a4-ba8c-22bda5833ecb,electroplating
1742,13268d64-9386-447e-87b0-92ae97136998,metal chromic-plating
1743,991461c3-2208-4188-b4d1-a0a36628877f,powder painting
1744,9d9b6fb8-57b2-4ff6-a460-c20bd261ec44,glass-finer reinforced
1745,69cde3e7-c111-4725-95e4-c249be1b140f,carbon-finer reinforced
1746,20fd2748-4a5b-4c91-ac63-c3357c5ec220,infusion and tm
1747,0c0b3db1-d819-439d-8064-8b1964751e24,glass fibre reinforced plastic sections
1748,e4900c7a-04c6-4155-826b-07ed0b488072,twin-screw extruded - import export
1749,26472183-020a-4daa-813b-1d7b54816e1c,granulation of plastic materials
1750,368a6548-ba80-4932-9630-d3000e3f8dc8,co-rotating twin-screw extruded - import export
1751,76ca9261-6b3c-47cf-a4ea-0db61783c622,plastic materials in pellet form
1752,0c8f1898-1429-4283-8f09-55a7e9f06944,plastic materials in powder form
1753,db38d621-4bf9-4984-a50f-e0c12caf152c,confounding facilities for plastic
1754,01f4c876-5ac3-4d69-bf62-87809c66142c,working of put
1755,cb385152-935d-428b-88d5-e4b0dd20375d,glass-blowing machines
1756,6fb06b2c-5577-449b-854e-2c91170024e4,systems and equipment for matter-coating and reading for the food and conserving industry
1757,52bbbd14-2453-4b21-a1e2-13f7416da9c2,quality control for the beverage sector
1758,39907387-0db4-49da-acc5-8d51258a5db6,glass furnishing accessories
1759,608031d2-01a1-4fbc-ba77-f3f4ea30f3df,glass furniture
1760,6b0c4c2d-04d5-48f8-bce0-11c28f7c7268,furnaces for forming glass
1761,1d35dc57-91c6-4971-a815-486914dd7a64,calendering glass and mirrors
1762,96b5788e-2df4-42b0-97d6-f7dc6fa04457,thermo-caustic glass
1763,163517ec-c076-4619-97c0-34f108bbbcce,flat grooved glass
1764,c50d718a-d70e-4cd1-a4ec-682a3dadcb11,direct combustion air theaters for industrial use
1765,17b23ce0-9177-4c9b-8a95-fbb17aa6d199,air theaters with heat recalling for industrial use
1766,b7cf9513-a9fd-4de9-83a0-ca56d4967eba,indirect combustion air theaters for industrial use
1767,3833c312-018d-4c83-a30e-4bf22d46beba,colored hollow glass
1768,1ca02276-47cc-4a82-be5d-3649bb02ba50,on site repairs
1769,fffc1906-638d-498c-adaf-3a16c9eca8e1,induration products
1770,20e28c18-12e6-460c-973a-3185d9590728,dimensions inspection
1771,39714ba7-7458-4696-ac09-f65e23f579cb,draining shalt
1772,e34d0ec9-7ed5-4c1e-9a92-50b71fb7bd5c,fibreglass rolled sections
1773,3c9906d0-1595-4e3d-be12-8b7b57ed8339,opaque looking sheets
1774,a5ec179f-b1ac-4b97-9c3a-14f9d1f042e3,translucent sheets
1775,4c37cb96-6fed-46d3-b1ea-50afe61d6965,waterproofing cornice
1776,ac03304a-7427-49fa-851d-0783e583b921,cutting and press bending of galvanised sheets
1777,b19fbbe2-d5ce-409c-a4df-01a584e474d5,tin folding
1778,6edec4c0-ab7a-4915-8432-a88b1710c21a,heat/sound induration panel
1779,f5e256a6-bb72-44cd-96c0-dc0131314f02,polycarbonate
1780,0c88ccb7-1c20-4d20-a21a-d8ba976d7194,wholesale
1781,f9b3d5d1-2c64-4cbe-86d2-aaab1e6b2dc9,roof slabs
1782,5ed5e991-fdfc-49cb-803f-1635f1502cbb,goods transport by helicopter
1783,37c07959-039f-4562-8691-19eed1290b08,helicopter service
1784,00d812dd-e3bf-4f74-b0e1-bde5528e011e,helicopter landing pad
1785,0155452f-30a3-4f21-b5ee-a5ea80e780e3,passenger air transport by helicopter
1786,9fc0e6e6-c9ed-4932-a2ec-8a22557e9941,gems and swimming pools
1787,a64e2349-4ea8-4230-a716-3179bfd4ac67,laminated flooring products
1788,4bde587a-bdd3-43a4-bb71-f658ad05bb98,plates machining
1789,1ce010c8-3196-4675-ba8d-0426375de705,travertine coating
1790,a3b5cf4b-71d9-42f1-bc1b-dec31404f774,cardigans and waistcoat
1791,e3dee83e-c5e0-4d91-a720-ee6b0109023e,metal times for construction work
1792,7ce386c3-b532-4558-a108-98ef90d0a0cb,ornamental stone and for adding
1793,5be990eb-61ff-4ea2-9604-aa56ab07e0e3,stone for adding and tiling
1794,6f6c1068-7d92-4a35-8f9d-224bcd73b681,stone quarry for claspings and architectural renovation
1795,dd76a2f6-ad04-4146-9d02-624a691a379e,building stone
1796,7377cc78-3274-48d4-b323-e80ddaee6dea,porphyry terrace
1797,e279f8c4-6ef4-4ef9-845c-997644cdd7f1,red porphyry
1798,c0363591-ccb4-45ca-846b-6286753ac12a,automatic strapping machines
1799,34cbe3bf-99a4-4296-a59d-a003397ab3a6,heat-shrink oven
1800,69a2928c-d3d4-4c3b-aeb0-18317b749d54,heat-shrinking caps for packing
1801,72a7c12b-2464-4b73-a66d-0533b41b30a1,plood and profile sections
1802,0cd3a3b5-154d-4ad2-bf3f-0ce550165e82,manufacture of small parts
1803,578a14cf-a382-49f0-82e4-e5710655e33c,fasten terminals
1804,02b70d80-4c09-49d0-9f54-dda5b4f71386,contact for printed circuit boards
1805,02fdfc63-c549-4c4f-a9f0-dd5dda539f98,assembled caps for capacities
1806,ca9e4732-ee3a-438d-a969-5790e73d099f,battery terminals
1807,34727bac-9a12-4c51-86df-0ecba3959adb,precision springs
1808,663307aa-b913-45ed-8110-95ab7503236a,terminals
1809,0493bf3d-cdfb-4dc0-b29a-425435c743d3,packing food container e cups
1810,0e3f1988-7596-4481-bf17-ab8cf951e38c,jewellery cases and rolls
1811,fe498d98-0b48-4b34-8c17-c928bb258dcc,rays for packing
1812,c2443006-24e9-468f-b877-b9d15aff431b,protection corners
1813,db04095c-adbe-4c42-a255-4dcf250245a2,plastic packing accessories
1814,8c243acb-53ae-4092-a681-43cc319e0944,cloth shopping bags
1815,df2c4f65-eb32-4758-b009-ad7d7cd5a216,plastic carrier bag
1816,0f007f9a-732b-495d-b0d7-b43683e7c2ce,forwarding
1817,072819f4-ae87-4809-9a95-56f4f0fcb2d6,"cases and barrels, wood"
1818,74bc1cd5-ce19-44a2-947d-ea9052580233,gazing and belliard tables and accessories
1819,9f7e85c9-30ef-4b01-9bd8-7ad9edd771c1,promotion boxes
1820,b0af442d-7121-4bc6-93e9-0a02cb22fae6,black and white printed paper
1821,dc3a2a43-7229-415d-96aa-90e1ab88b62a,paper recovery
1822,a1d43a8b-2e14-4f34-a490-f858d2cc396d,paper recalling
1823,f71164fa-3968-4c81-a40e-6156e6c1efe2,recalling centre
1824,290519eb-efc7-414f-bde3-1083179b1d23,merchandising
1825,bee668ed-2fae-459a-8d5f-183c5498e5d2,plastic food container
1826,23ba872b-de57-4e17-a54e-9847554bfa09,lithograph boxes
1827,85cdcf1f-7edd-4a20-a84d-da92f3fa7d78,removals for private bodies
1828,4d60589b-9573-4e84-a403-9c09e89e109d,machinery and equipment for shoe factories and shoemakers
1829,cf58e46b-db46-4705-9787-47520070ba5f,stamping machine manufacturing
1830,812086aa-9e5f-4556-b27f-41ad488e8cd7,numbering machine manufacturing
1831,329577fe-eed5-4e78-8d4d-e33c5dd91345,machines for sole manufacturers
1832,ef395535-7510-49ed-be8e-05207b7ae973,shoe number stamping machines
1833,3afe487c-eeac-479f-841d-abcda3de3339,printing on mats
1834,4b47c81a-0374-4d84-bd6c-9c0a87d5ca7c,stamping on plastic
1835,f57b206a-68c6-4bec-856c-096e5e4531ea,scented ribbons
1836,c1d763a8-b53d-4e55-80d4-e0421bf2efc5,decorative ribbons in various materials
1837,7a119798-e64f-449e-9dcb-8a9ecd465ff6,custom ribbons
1838,cdf13473-af70-43d9-b30d-c86e1cf92696,artificial and synthesis fibre ribbons
1839,06bdd834-d1cb-4c84-8777-570fee3944b1,switches for motor vehicles
1840,606552c8-6a86-4386-8707-d003a47ee4fe,plastic articles for the food and canning industry
1841,0b70eed0-8c71-456c-8833-496c07cf531f,container and aluminium rays
1842,66bab547-f265-470c-a067-6382fd8d3270,packing and bags for shoes
1843,804f88d7-1b01-4402-a712-45aedcfd4592,twisted handle paper bags
1844,4d6d7108-4a73-479c-9547-9cc716cc8aff,custom paper bags
1845,dcde88b3-51ae-4f16-853c-3b27af981ab8,zip seal plastic bags
1846,1c6a3570-4792-470c-ba45-8371f24a2868,food-processing packing machines
1847,b7ad1790-3e0f-46be-bc93-41855b724c26,chemicals and pharmaceuticals - packing machinery
1848,d6d5c7d6-8908-40b1-a098-219d895a8156,flexible packing for the food processing industry
1849,b81419df-ec0d-4a0d-916d-d65262571211,tools for polycrystalline work
1850,1ec0f6e6-ce19-4217-9c1c-a26649b3eafd,counting and coating for shoe factories
1851,6f6374d0-33cd-43fb-a8ac-81bd92a2c8b1,"thermoforming, plastic - machinery"
1852,e4421155-036a-4336-92ff-1cd6df44bd73,paper and cardboard coating machines
1853,6ace675d-348d-4f50-8f83-32a6b4d1d422,office machine accessory
1854,fec731c3-d83c-4a1e-a18b-f4534ca3f5c5,photoreproducers
1855,b66f2d0c-c642-4eb0-941a-38947c3951a6,continuous self-adhesive labels
1856,3b2ab194-e4cf-46bc-bc84-eedaf1dbfb77,advertising displays
1857,f5d2bce4-d2f9-4c21-9f6f-e6ded116f489,paper and board products
1858,21767be9-b6a2-41b0-bdcb-e3450cd48866,graphics processing
1859,18a40ed3-7d5f-4a49-ae38-10307689d384,manufacturing of display stands
1860,99f50d3a-694a-45b4-87a3-dedadcbacdff,paper showcase products
1861,112d1a37-1da4-425a-b5a4-0e44089ace6b,thermal paper
1862,0f6b2ef7-884c-4116-b26b-516d1c58085a,price markets
1863,5620337d-d0c9-417f-813e-888443dd7874,plastic sleeves for vacuum packing
1864,764efcdc-0ed2-4a7b-b087-aef03afc81ec,medals and trophies
1865,2373feae-5fc1-4ad5-93d3-0ebdaee47e13,sports cups
1866,1ccecdb6-b765-476d-b0aa-4ed63caf2ac5,trophies
1867,5acc7e0a-523b-40cb-aa89-5a9642d11d7d,advertising - photography
1868,6897d18a-2378-467f-a7a4-1fee71b1362c,supplies for graphics arts
1869,aad6827f-57f1-4664-944a-a75b4dc55e7b,internet and internet sites - creation and development
1870,375bb6f3-53d6-4808-a294-6d1d79ed4dc7,computer graphics publishing
1871,7807bd52-f9c4-4938-b09f-460db2a69a55,recording studies
1872,60e46fb5-bb27-472d-a564-bc083e9b1f96,articles for fine arts
1873,069f2521-be83-4137-aa9f-c200dc3dd6a4,manual entering system
1874,bc31cf4c-0b74-427a-8ee3-c97cf1060055,automatic entering system
1875,def9e718-70aa-4f2c-8070-dd0847a3f902,marking - diverse products
1876,40be1a86-d947-4593-a92f-ba2ff7ee0365,data processing - printing on tenfold paper
1877,a4bd32c1-327e-427e-ad3b-c9c62cb8497d,"threads and yards, natural"
1878,b6bf748e-2f81-4b7a-be0a-c2534dbb8fe9,cotton spun yards and threads
1879,9343d971-5950-45b4-b398-78af22a1040e,"textile, natural and synthesis fibre blend spun yards and threads"
1880,856223ec-54f2-44ec-ab37-3c438164fa6b,synthesis fibre yards
1881,2d10565b-21f6-4687-b49c-cf06e0fedabd,polyester microfibre
1882,eb7836e0-1876-40db-9f3e-59254eded161,artificial and synthesis fibre felts
1883,5da5a3a1-d931-41ef-a3af-05ed85abf049,synthesis felts
1884,b574ac2c-e6eb-47aa-a621-829542c0d68c,nets and articles in artificial and synthesis fibre net
1885,b18ace65-95d9-40ad-82e4-81751fca61d2,technical articles in plastic
1886,787dcc52-13b9-4fc6-a484-13bce25998ee,plastic products for engineering
1887,5f0563ff-5048-48f3-88f7-79a27929ff6f,rigid plastic foam materials
